step,seed0,seed1,seed2,seed3,seed4,seed5,meanfield
1.029000000000000000e+06,4.611063096058951594e+00,4.596378320720079458e+00,4.586061725500766961e+00,4.514006500085606000e+00,4.591319148747276202e+00,4.595981580769826103e+00,5.646040060217960566e+00
1.030000000000000000e+06,4.612234697947087625e+00,4.597974176382845002e+00,4.587610307978517987e+00,4.515186343421108361e+00,4.592476564016057416e+00,4.597028953356914194e+00,5.648304626414396346e+00
1.031000000000000000e+06,4.613900278422989665e+00,4.599606601147160134e+00,4.588855140966616730e+00,4.516698577072908449e+00,4.593853579608556892e+00,4.598357759303647541e+00,5.650567860552222044e+00
1.032000000000000000e+06,4.615082749912596149e+00,4.601201305887119730e+00,4.590439456068846624e+00,4.517974357464973778e+00,4.595300914924393965e+00,4.599876307293972566e+00,5.652829764466953399e+00
1.033000000000000000e+06,4.617079424447881664e+00,4.602788961182732841e+00,4.592211382610354775e+00,4.519530986235650971e+00,4.596504207035551737e+00,4.601230926035806412e+00,5.655090339990072046e+00
1.034000000000000000e+06,4.619174615613439450e+00,4.604255695719900565e+00,4.593559227581882176e+00,4.520881051757950964e+00,4.598281271396833958e+00,4.602395156092830675e+00,5.657349588949037944e+00
1.035000000000000000e+06,4.621332690892706374e+00,4.605085880555038536e+00,4.595097961506194650e+00,4.522246475141299626e+00,4.599628453579130749e+00,4.603656968447690012e+00,5.659607513167302706e+00
1.036000000000000000e+06,4.622664311981547591e+00,4.606819498832305015e+00,4.596621661832019257e+00,4.523858464616103525e+00,4.601182843990904381e+00,4.604698630752181110e+00,5.661864114464318476e+00
1.037000000000000000e+06,4.624848579208302723e+00,4.608130418175521825e+00,4.597941419243470662e+00,4.525098173791443301e+00,4.602711822790473306e+00,4.605798467131499763e+00,5.664119394655554807e+00
1.038000000000000000e+06,4.627082955853889068e+00,4.609527285374299233e+00,4.599501134448935602e+00,4.526749813323737825e+00,4.604320590163453630e+00,4.607288405598059633e+00,5.666373355552504876e+00
1.039000000000000000e+06,4.628411598437856433e+00,4.610930703289333188e+00,4.600739893851086393e+00,4.528724263277364770e+00,4.605582811462347159e+00,4.609106927459053260e+00,5.668625998962703250e+00
1.040000000000000000e+06,4.630030340535554956e+00,4.612261909890394307e+00,4.602150637172848668e+00,4.529886896935695795e+00,4.606897121049243538e+00,4.610767619127172701e+00,5.670877326689733877e+00
1.041000000000000000e+06,4.631418647712618686e+00,4.613103263382138053e+00,4.604063474754596541e+00,4.531854159134104165e+00,4.608341121515988625e+00,4.612161140104449331e+00,5.673127340533243412e+00
1.042000000000000000e+06,4.632407790475394194e+00,4.614223343372153785e+00,4.605707970662229478e+00,4.533327989382332390e+00,4.609378176980080788e+00,4.614202536284349954e+00,5.675376042288951872e+00
1.043000000000000000e+06,4.633282669089640926e+00,4.615561634372886246e+00,4.607807614327784407e+00,4.534455726176774171e+00,4.610907710144813265e+00,4.615152377945813456e+00,5.677623433748666848e+00
1.044000000000000000e+06,4.634377855097007171e+00,4.617041320167539986e+00,4.608911872569858126e+00,4.535604007537681781e+00,4.612357075495894243e+00,4.617196091347859799e+00,5.679869516700293275e+00
1.045000000000000000e+06,4.635548997270905858e+00,4.618350884859001582e+00,4.610139559108825225e+00,4.537199368739889493e+00,4.613361037974131662e+00,4.619388917740180567e+00,5.682114292927844978e+00
1.046000000000000000e+06,4.637337120783951327e+00,4.619883272920858985e+00,4.611856797197048330e+00,4.539137876394201854e+00,4.614790642382170738e+00,4.621437555498353333e+00,5.684357764211457109e+00
1.047000000000000000e+06,4.639462662660111647e+00,4.621327665528044193e+00,4.612869106200378155e+00,4.540359417330322778e+00,4.616541260065320174e+00,4.622863720060828463e+00,5.686599932327398577e+00
1.048000000000000000e+06,4.640882633788210754e+00,4.622970500174204744e+00,4.614673340267080093e+00,4.541619179276772833e+00,4.618118934682684973e+00,4.625107901042357916e+00,5.688840799048081820e+00
1.049000000000000000e+06,4.642334564918417783e+00,4.624276503605863731e+00,4.615805798326547027e+00,4.543555382518825958e+00,4.619787578197190214e+00,4.626882779836427595e+00,5.691080366142075242e+00
1.050000000000000000e+06,4.643652168397406577e+00,4.625907147731602720e+00,4.617520166265359549e+00,4.545175041629506474e+00,4.621027993963060965e+00,4.628207935271312579e+00,5.693318635374114756e+00
1.051000000000000000e+06,4.644813956475672967e+00,4.627281604800888459e+00,4.618940706724570688e+00,4.546551795891948800e+00,4.622434614668309294e+00,4.629824792116718157e+00,5.695555608505115330e+00
1.052000000000000000e+06,4.646268437576031474e+00,4.628611807133625966e+00,4.620447663391217041e+00,4.548177676693879512e+00,4.624210980522973635e+00,4.631569432270516096e+00,5.697791287292180762e+00
1.053000000000000000e+06,4.647828820943465722e+00,4.629899511528683398e+00,4.621586649816260106e+00,4.549285961156141589e+00,4.625815843006983563e+00,4.632558595427155979e+00,5.700025673488617883e+00
1.054000000000000000e+06,4.649348536766355622e+00,4.631237775082645669e+00,4.622860918574010824e+00,4.550139993831800567e+00,4.627551861373071063e+00,4.633620852976463311e+00,5.702258768843945447e+00
1.055000000000000000e+06,4.650893200555985096e+00,4.632270750782905289e+00,4.624353590173800654e+00,4.551772774125864451e+00,4.629607344028392468e+00,4.634868563665659025e+00,5.704490575103906558e+00
1.056000000000000000e+06,4.651950635858606908e+00,4.633478982642578181e+00,4.625910154230163052e+00,4.553277390426189619e+00,4.631831241753054051e+00,4.635524804626669493e+00,5.706721094010480222e+00
1.057000000000000000e+06,4.653021361972041525e+00,4.634777222595399593e+00,4.627349664601208445e+00,4.555127864039093311e+00,4.632824142432886205e+00,4.636594503917406129e+00,5.708950327301890226e+00
1.058000000000000000e+06,4.654583843334802573e+00,4.636041922629177137e+00,4.628892895280976028e+00,4.556764699136791386e+00,4.634252326460742921e+00,4.638416745124209761e+00,5.711178276712620239e+00
1.059000000000000000e+06,4.656097927093719946e+00,4.638216516874582140e+00,4.630311955445524319e+00,4.558353533724392115e+00,4.636021058000665107e+00,4.640385487797081154e+00,5.713404943973420025e+00
1.060000000000000000e+06,4.656973172771837532e+00,4.640091332539368452e+00,4.632291767482461076e+00,4.560140325783012649e+00,4.637101838533494558e+00,4.642542358807229874e+00,5.715630330811321436e+00
1.061000000000000000e+06,4.658997882079370711e+00,4.641423245967949640e+00,4.633599703291824135e+00,4.561629979370620980e+00,4.639202741590649381e+00,4.644784602096773796e+00,5.717854438949645512e+00
1.062000000000000000e+06,4.660270556228715222e+00,4.642677900085465659e+00,4.635292342866898174e+00,4.562891691883113943e+00,4.640271144165374118e+00,4.646160142702752793e+00,5.720077270108015810e+00
1.063000000000000000e+06,4.661427003133147728e+00,4.643844915546528007e+00,4.636438180641276219e+00,4.564078392914589166e+00,4.641857228940609481e+00,4.647840476216737571e+00,5.722298826002367278e+00
1.064000000000000000e+06,4.662431238251421917e+00,4.645140867499766735e+00,4.637602345030257034e+00,4.565401033046191159e+00,4.642983747180247533e+00,4.649206033549709183e+00,5.724519108344960472e+00
1.065000000000000000e+06,4.663911350335349759e+00,4.646614376948559944e+00,4.638872541237343938e+00,4.566268198982250226e+00,4.644120335512359254e+00,4.650728893989732882e+00,5.726738118844387770e+00
1.066000000000000000e+06,4.665709763969360324e+00,4.647859766081155364e+00,4.640798110943634036e+00,4.568104743413054614e+00,4.645480799629233104e+00,4.652068078006971419e+00,5.728955859205588474e+00
1.067000000000000000e+06,4.666774211838595754e+00,4.648876017434068864e+00,4.642276773213086294e+00,4.569602257559690628e+00,4.647039820679689903e+00,4.652911849659637333e+00,5.731172331129857689e+00
1.068000000000000000e+06,4.668557063433233623e+00,4.650695730537024453e+00,4.644060285113649655e+00,4.571639206130973854e+00,4.648435065856851622e+00,4.654313974730563963e+00,5.733387536314856092e+00
1.069000000000000000e+06,4.670669374661408746e+00,4.652388599677085956e+00,4.645307173607650775e+00,4.573443828289589952e+00,4.650257845157244496e+00,4.656073972633989477e+00,5.735601476454622372e+00
1.070000000000000000e+06,4.672638595939126560e+00,4.653848774729133275e+00,4.646566785419280698e+00,4.575008228754586348e+00,4.651106709285968144e+00,4.657190738231699711e+00,5.737814153239582993e+00
1.071000000000000000e+06,4.673566324141008366e+00,4.655242841405201837e+00,4.648077586715234411e+00,4.576517903139976085e+00,4.652743416584568692e+00,4.658424040916610664e+00,5.740025568356562857e+00
1.072000000000000000e+06,4.674597035828022662e+00,4.657311748920521133e+00,4.649140911355163830e+00,4.577680584169414146e+00,4.653989290773175469e+00,4.659384138197838254e+00,5.742235723488795074e+00
1.073000000000000000e+06,4.676383685571366300e+00,4.658886323586767020e+00,4.650826100085627246e+00,4.579020650861830077e+00,4.655328804325308489e+00,4.660476456795856315e+00,5.744444620315934280e+00
1.074000000000000000e+06,4.678104532562111117e+00,4.660483713600741318e+00,4.652528248764621566e+00,4.580775044367383586e+00,4.656977429804220137e+00,4.661894585881891651e+00,5.746652260514063748e+00
1.075000000000000000e+06,4.679364318499396269e+00,4.661774946120233132e+00,4.654053634079769353e+00,4.582998046761326272e+00,4.658094294076430941e+00,4.662723319963721025e+00,5.748858645755707819e+00
1.076000000000000000e+06,4.681587605118965101e+00,4.663003268957971237e+00,4.656047696142464609e+00,4.584937186551339749e+00,4.659841106674356581e+00,4.664232718174485370e+00,5.751063777709841673e+00
1.077000000000000000e+06,4.683363770112768165e+00,4.664019284358261963e+00,4.658162865493787663e+00,4.586724493365196942e+00,4.661372693145211521e+00,4.666002518619169592e+00,5.753267658041901988e+00
1.078000000000000000e+06,4.684751986864116091e+00,4.665312036316069388e+00,4.659229695807502125e+00,4.588090853955132609e+00,4.662577371297189188e+00,4.667232561569610638e+00,5.755470288413796709e+00
1.079000000000000000e+06,4.686304891984343080e+00,4.666941096961612523e+00,4.660547066189286269e+00,4.589669440601602979e+00,4.664028844170053922e+00,4.668546818363101814e+00,5.757671670483914816e+00
1.080000000000000000e+06,4.687024615858556231e+00,4.668232775277568081e+00,4.662309012685704523e+00,4.591087476791562594e+00,4.665264457226378170e+00,4.670073553384192167e+00,5.759871805907138764e+00
1.081000000000000000e+06,4.688629089595308663e+00,4.669228599421563430e+00,4.664181876264529514e+00,4.592880269469178600e+00,4.666369117069431027e+00,4.671801133631814373e+00,5.762070696334853359e+00
1.082000000000000000e+06,4.690159144909216593e+00,4.670764176993645656e+00,4.664895431187265018e+00,4.593946362115810089e+00,4.667621038685214607e+00,4.673955546059311850e+00,5.764268343414955531e+00
1.083000000000000000e+06,4.691565559515451511e+00,4.671810437593006959e+00,4.665915215465937571e+00,4.595315642837169534e+00,4.669622353629989675e+00,4.675144655477861733e+00,5.766464748791864103e+00
1.084000000000000000e+06,4.692680461187413776e+00,4.673335303260624407e+00,4.668519855129991569e+00,4.596144811634723659e+00,4.670952218795560995e+00,4.676798024820498334e+00,5.768659914106531339e+00
1.085000000000000000e+06,4.694131360425304322e+00,4.674378163458930757e+00,4.669703580634725348e+00,4.597697231423808262e+00,4.671894791778331779e+00,4.677815385140421611e+00,5.770853840996452710e+00
1.086000000000000000e+06,4.695142278346032150e+00,4.675115746810071471e+00,4.671440481134164102e+00,4.599031286336955127e+00,4.673081166458102231e+00,4.679008000832896030e+00,5.773046531095675782e+00
1.087000000000000000e+06,4.697230187440966098e+00,4.676543194579284801e+00,4.672577045602245072e+00,4.600393110093186522e+00,4.674187406599606298e+00,4.680311529115432023e+00,5.775237986034810866e+00
1.088000000000000000e+06,4.698488710794864964e+00,4.677980068303705607e+00,4.674387880380260540e+00,4.602405464364038856e+00,4.675668486206991048e+00,4.681760858080103560e+00,5.777428207441042574e+00
1.089000000000000000e+06,4.700503054380288148e+00,4.679114532709614416e+00,4.675884671660890390e+00,4.603827103675801169e+00,4.676724933699682119e+00,4.683555445030914477e+00,5.779617196938136026e+00
1.090000000000000000e+06,4.702102072160391444e+00,4.680338546568491687e+00,4.677025649013639708e+00,4.605428688837254647e+00,4.678701359321392417e+00,4.684767096466980973e+00,5.781804956146450181e+00
1.091000000000000000e+06,4.704045550073388426e+00,4.681723092711638223e+00,4.677843844083679592e+00,4.606453415684265806e+00,4.680254144277220085e+00,4.685641562118465941e+00,5.783991486682945826e+00
1.092000000000000000e+06,4.705567483254070815e+00,4.684298583660948090e+00,4.679359954142738864e+00,4.607684536552884680e+00,4.681537040932267857e+00,4.686517444613051531e+00,5.786176790161196237e+00
1.093000000000000000e+06,4.706830510385596078e+00,4.685237629710097274e+00,4.681002542000539002e+00,4.609070067381737523e+00,4.683221506323540062e+00,4.687755315562140090e+00,5.788360868191396058e+00
1.094000000000000000e+06,4.707920896205863848e+00,4.687280059689149958e+00,4.683102960026982231e+00,4.610650325310718500e+00,4.685160778283417926e+00,4.688943072124303946e+00,5.790543722380372849e+00
1.095000000000000000e+06,4.709793312951773281e+00,4.688511925677094183e+00,4.684579807364549708e+00,4.612020410552832850e+00,4.686943370927952657e+00,4.690201308309935868e+00,5.792725354331595078e+00
1.096000000000000000e+06,4.710850046917283152e+00,4.689915561634688146e+00,4.685459213534117318e+00,4.612906752939955446e+00,4.688752173643898402e+00,4.691942370956871500e+00,5.794905765645181006e+00
1.097000000000000000e+06,4.711757859339912535e+00,4.691162994889532811e+00,4.686972693543664192e+00,4.614017347705265060e+00,4.690750150474880087e+00,4.693658826688420049e+00,5.797084957917911119e+00
1.098000000000000000e+06,4.714095485638720717e+00,4.692737663172406926e+00,4.688153508275425985e+00,4.615352179522779430e+00,4.692061856243816997e+00,4.694920659414062669e+00,5.799262932743235233e+00
1.099000000000000000e+06,4.715516074106362865e+00,4.693913086365434140e+00,4.689369900545431236e+00,4.616313783940859672e+00,4.693623643222363029e+00,4.696004269117546315e+00,5.801439691711283153e+00
1.100000000000000000e+06,4.717387536964610995e+00,4.694922132381204705e+00,4.691270401374550758e+00,4.617709537890120508e+00,4.695011510099978302e+00,4.696868039485601720e+00,5.803615236408874445e+00
1.101000000000000000e+06,4.719335029124493985e+00,4.696094780428923698e+00,4.692376447933620298e+00,4.619042381999450164e+00,4.696281228521239193e+00,4.698193994421393072e+00,5.805789568419526425e+00
1.102000000000000000e+06,4.720413634833677818e+00,4.697268867289775329e+00,4.693876975426028331e+00,4.620446987579835962e+00,4.697709749209054486e+00,4.699690726499426319e+00,5.807962689323466599e+00
1.103000000000000000e+06,4.721142836419799593e+00,4.698385903599033853e+00,4.696111204626754798e+00,4.621272844208293762e+00,4.698759427669332744e+00,4.700646623713962136e+00,5.810134600697637985e+00
1.104000000000000000e+06,4.722081914519480783e+00,4.699751924690049876e+00,4.697453292634203414e+00,4.623185355844872113e+00,4.699909895215563793e+00,4.701943075828254770e+00,5.812305304115711557e+00
1.105000000000000000e+06,4.723164257668864607e+00,4.700498512255117944e+00,4.698776932782134708e+00,4.624099747257746529e+00,4.700996059513767200e+00,4.703520316924212352e+00,5.814474801148094230e+00
1.106000000000000000e+06,4.724678706339826562e+00,4.702029170246283307e+00,4.700508046457382072e+00,4.625442338348992877e+00,4.702082983842636565e+00,4.704909561778383598e+00,5.816643093361939520e+00
1.107000000000000000e+06,4.726234740589434935e+00,4.703216749738085234e+00,4.701879733023575092e+00,4.626799639301747646e+00,4.703414401992417559e+00,4.706010217540295137e+00,5.818810182321154656e+00
1.108000000000000000e+06,4.727223780982498624e+00,4.705283666316713465e+00,4.703190040412067674e+00,4.629175347074249380e+00,4.704954677785704753e+00,4.707584010941564756e+00,5.820976069586413004e+00
